track_id,track_name,artists,album,valence
2Iby9HGzYwh6b0DOAtUwKy,Ahah Ee Bedurugombey,"Udit Narayan, Anuradha Sriram",Galipata,0.802
3j9DrRebdWK1jkpOw9FZUy,Samajavaragamana,Sid Sriram,Ala Vaikunthapurramuloo,0.808
4hTcGYU6uXZVCAfIMsxhlC,"Parayuvaan - From ""Ishq""","Sid Sriram, Neha S. Nair, Jakes Bejoy, Joe Paul","Parayuvaan (From ""Ishq"")",0.246
7mLEUzAulFygMchoGMrP8E,Ennodu Nee Irundhaal,"A.R. Rahman, Sid Sriram, Sunitha Sarathy",I (Original Motion Picture Soundtrack),0.207
5vWSJuDCDnlNFZD7RCi86c,Mandhira Kanniley,"Chinmayi, Vijay Deverakonda, Malobika Mj",Mandhira Kanniley,0.56
621p2T2xekPgXH4LvzLAgp,Dheera Dheera,"M. M. Keeravani, Nikita Nigam",Magadheera,0.484
4pGXWHaNFVxpugHjlWW7vW,Katheyonda Helide,"B. Ajaneesh Loknath, Varun Ramachandra",Kirik Party (Original Motion Picture Soundtrack),0.611
27rGRAvs3SEJ70ke4DRJtx,Sariyaagi,Armaan Malik,Mungaru Male 2 (Original Motion Picture Soundtrack),0.508
49ai64251KJsn9BGYUAMKY,Minchagi Neenu,Sonu Nigam,Gaalipata (Original Motion Picture Soundtrack),0.535
1Mb2lIJ57ZCtvcOCH2Wohd,Kanasalu,Shreya Ghoshal,Mungaru Male 2 (Original Motion Picture Soundtrack),0.255
0h5wFi2R8a9ReSIDbXzZgy,Samajavaragamana,Sid Sriram,Ala Vaikunthapurramuloo,0.808
4FkW6poWtIXkOr1yHVAE2u,This Is Bengaluru,Rinosh George,This Is Bengaluru,0.609
0sd5MZPkgjHzTlrrZE4XDk,Yevarini Adaganu,"Vishal Chandrashekhar, Yazin Nizar",Sita Ramam (Telugu) (Extended Version) [Original Motion Picture Soundtrack],0.122
0gE8ZP2cTXpRDz53bTkpu6,Inthandham,"Vishal Chandrashekhar, S.P. Charan",Sita Ramam (Telugu) (Extended Version) [Original Motion Picture Soundtrack],0.628
6XYQvYJzHjK5150Vl7NKfJ,"Kaadhal En Kaviye - From ""Salmon 3D""","Sid Sriram, Sreejith Edavana","Kaadhal En Kaviye (From ""Salmon 3D"")",0.396
2kbxGCtWSV0f1ON720Bd4O,Don'u Don'u Don'u - The Don's Romance,"Anirudh Ravichander, Alisha Thomas",Maari (Original Motion Picture Soundtrack),0.773
3NLIx1vXBLh5F5cFMoKnDd,Ek Charraiya,"Jeet Gannguli, Arijit Singh",Citylights (Original Motion Picture Soundtrack),0.313
73y649QhnXdcm6fRdvfraO,Abhi Mujh Mein Kahin,"Ajay-Atul, Sonu Nigam",Agneepath (Original Motion Picture Soundtrack),0.42
3bZPdEskcnMdepwCaDSJRl,Bin Tere,"Vishal-Shekhar, Shafqat Amanat Ali, Sunidhi Chauhan",I Hate Luv Storys (Original Motion Picture Soundtrack),0.621
3FrQDoFoIOFa9e9pH3Wr6F,Kuch Kam,"Vishal-Shekhar, Shaan",Dostana (Original Motion Picture Soundtrack),0.525
4dPeCbg2Op44s9kwyMS3ZT,Sadka,"Vishal-Shekhar, Suraj Jagan, Mahalakshmi Iyer",I Hate Luv Storys (Original Motion Picture Soundtrack),0.579
7zG4akZAie70mOCMmtoacS,Bin Tere - Reprise,"Vishal-Shekhar, Shekhar Ravjiani",I Hate Luv Storys (Original Motion Picture Soundtrack),0.419
2ByjaJ6IkFfvXx9XRdvkBS,Tum Mile - Rock,"Pritam, Shafqat Amanat Ali",Tum Mile (Original Motion Picture Soundtrack),0.219
7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,"Pritam, Mohit Chauhan",Jab We Met,0.608
6FjbAnaPRPwiP3sciEYctO,Raabta,"Pritam, Arijit Singh",Agent Vinod,0.323
0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,"Vishal-Shekhar, KK, Shilpa Rao, Anvita Dutt Guptan",Bachna Ae Haseeno,0.716
6f3ANRNQ8nCiPZ6VqXqq93,Main Rahoon Ya Na Rahoon,"Amaal Mallik, Armaan Malik, Rashmi Virag",Main Rahoon Ya Na Rahoon,0.301
6rfahvufEQDIVTHJIU2QQB,"For Aisha (Featured in ""The Sky Is Pink"")","MEMBA, EVAN GIIA, Nooran Sisters","For Aisha (Featured in ""The Sky Is Pink"")",0.109
4rSmmC6OYmjVOYxr8ruVWN,Mere Bina,"Pritam, Nikhil D'Souza",Crook (Original Motion Picture Soundtrack),0.463
3kuxr8U3QynLzyW82p5hYR,Aas Paas Khuda,Rahat Fateh Ali Khan,Anjaana Anjaani,0.726
3pNxVP6r45iUho1uxEYdj9,Anjaana Anjaani Ki Kahani,"Nikhil D'Souza, Monali Thakur",Anjaana Anjaani,0.959
6512hyAQxOng8v4R71IV47,Hairat,Lucky Ali,Anjaana Anjaani,0.439
6qNyL8lZuqFmy9ginJRQOZ,Tumse Hi Tumse,"Shekhar Ravjiani, Caralisa Monteiro",Anjaana Anjaani,0.774
3xF15SqY32Mno3UUMBirhU,Zehnaseeb,"Vishal-Shekhar, Chinmayi, Shekhar Ravjiani",Hasee Toh Phasee (Original Motion Picture Soundtrack),0.418
1EjxJHY9A6LMOlvyZdwDly,Tum Mile,"Pritam, Neeraj Shridhar",Tum Mile (Original Motion Picture Soundtrack),0.793
6YycppSAeGtSvwmu8qCcr2,In Dino,"Pritam, Soham",Life In A Metro (Original Motion Picture Soundtrack),0.344
4peiaLdhDgUgQ646Gpbvh3,"Dooriyan (From ""Love Aaj Kal"")",Mohit Chauhan,Love Aaj Kal,0.594
6nQEuCVfbVWgM27E6p2UtT,Baatein Shuru,"Raghu Dixit, Joi Barua, Shefali Alvares, Anvita Dutt",Mujhse Fraaandship Karoge,0.691
3x55c9UVpbURc2T02DLfEM,Te Amo (Duet),"Pritam, Ash King, Sunidhi Chauhan",Dum Maaro Dum,0.597
1jQyxlt48R1Jdn37Rgn04d,Anjaana Anjaani,"Vishal Dadlani, Shilpa Rao",Anjaana Anjaani,0.214
1QufGJee7k9v4Cfp2NxXbv,Abhi Kuch Dino Se,"Pritam, Mohit Chauhan",Dil Toh Baccha Hai Ji,0.683
1vgVsR5rkXGP4NmUcoroJH,Aye Khuda,Salim Merchant,Paathshaala,0.558
4TobDQpylJNxkXMH1QUvTp,Tum Mile - Love Reprise,"Pritam, Javed Ali",Tum Mile (Original Motion Picture Soundtrack),0.443
585SYEI9JiuPwTifUycHe0,Mere Sang,"Pritam, Sunidhi Chauhan, Sandeep Shrivastava, Pankaj Awasthi",New York,0.577
3zAXHUL5YcYOA41rruvjy4,Manchala,"Vishal-Shekhar, Shafqat Amanat Ali, Nupur Pant",Hasee Toh Phasee (Original Motion Picture Soundtrack),0.453
5nHwX7e5XHnie22nuTFgda,Dil Kyun Yeh Mera,KK,Kites,0.164
4wvbPDtxKidgUyCqqMuldq,Mann Ki Baat,Lifafa,SUPERPOWER 2020,0.299
0F2JKW9PYQgqSmyNM3IV2W,"Mileya Mileya (From ""Happy Ending)","Rekha Bhardwaj, Jigar Saraiya, Priya Andrews",Happy Ending (Original Motion Picture Soundtrack),0.399
2kLFzLJgHtreNbNlbVzQy4,,,,0.206
7MBqVOzb8C3f0FXr2LBLiq,"Doobey (From ""Gehraiyaan"")","OAFF, Savera, Lothika, Kausar Munir","Doobey (From ""Gehraiyaan"")",0.359
0Qs67RelQ1FHAPkVBUoTDu,,,,0.206
1ccZZf0IQi5y0bHMl2aGDF,Gulabi Aankhen,Sanam,Universally SANAM,0.44
0PKEQjnGn0LmPjozJ3t4MF,Main Bola Hey!,Karthik Rao,Kota Factory: Season 1 (Music from Tvf Original Series),0.499
6SgKgoIUaD3UskSh2eNcga,,,,0.338
0zuqABAUKs8WLVq8vCmfst,,,,0.263
3SHopOL3KEJ8PFl3vJdfmF,Naina,"Sona Mohapatra, Armaan Malik",Khoobsurat,0.366
7FsbfCdgaITFyfA51iur79,"Chaandaniya (From ""2 States"")","Mohan Kannan, Yashita Sharma",Pen Down With Amitabh Bhattacharya,0.401
3f26GAn3yOXfoclLyN8AdD,Offo,"Aditi Singh Sharma, Amitabh Bhattacharya",2 States,0.758
3V3QbgrOZKtFv5MXzAAdZr,Locha-E-Ulfat,Benny Dayal,2 States,0.928
3uL1IBFhg52VcQqOwAG01E,Mast Magan,"Arijit Singh, Chinmayi",2 States,0.883
0ON0JdGgRTVcCInt8j6eod,Iski Uski,"Akriti Kakar, Shahid Mallya",2 States,0.965
0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","Ghungroo (From ""War"")",0.864
7JuOr6DF911fVvQIeMzGYF,Mann Bharrya,B Praak,Mann Bharrya,0.243
5w0Xpt2YHT2Y3z3e4UUJP7,Kaise Hua,Vishal Mishra,Kabir Singh,0.162
7fyiYhn7STpHvT5g0lbncC,Ik Vaari Aa,"Pritam, Arijit Singh",Raabta,0.428
2nF4CJQfTfwft6TYVYLKiI,kya karoon?,Zaeden,kya karoon?,0.616
5G7pZ8G8NFvS1MQ9H4L7dC,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",Pal,0.321
4km0RUkMMFdx8iDuq36o2w,Janam Janam,"Pritam, Arijit Singh, Antara Mitra",Dilwale (Original Motion Picture Soundtrack),0.235
1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,Falak Shabbir,Latest Songs Of Ayushmann Khurrana,0.7
55LK166LWHOpXOroZ5g82J,,,,0.361
0LRcXYhaWLqbs1wvSV0o9u,,,,0.352
7u5B4ptccyg8T7NPfByhE7,Tere Naina,"Shankar Mahadevan, Shreya Ghoshal",Chandni Chowk To China,0.624
1sbW5E7w8tnqpYk0Frx8QG,Maahi Ve,A.R. Rahman,Highway,0.528
30UWFQsrAfkzcsRWaiNLtU,Yahin Hoon Main,"Rochak Kohli, Ayushmann Khurrana",Yahin Hoon Main,0.501
14eotumM24MhIgzidgN3Jx,Khaabon Ke Parinday,"Alyssa Mendonsa, Mohit Chauhan",Zindagi Na Milegi Dobara,0.69
678JJ0TF3KFkzw6bIFKcew,"Haareya (From ""Meri Pyaari Bindu "")","Sachin-Jigar, Arijit Singh, Priya Saraiya",YRF Top 10 - Midnight Hour,0.533
3khiYRqf3tjb6PSGBhkfl4,Maine Royaan (Lofi Remix),"Tanveer Evan, Ahmed Shakib",Maine Royaan (Lofi Remix),0.0467
6sfVSlvCl5evgokuWNrHbE,"Pani Da Rang Male (From ""Vicky Donor"")",Ayushmann Khurrana,Vicky Donor,0.483
0mWtcNIAL9jITVHl3F2SQF,Suraj Hua Maddham,"Sandesh Shandilya, Sonu Nigam, Alka Yagnik",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),0.57
0iXLwnLmLwn9y54JtBTNxY,Main Agar Kahoon,"Sonu Nigam, Shreya Ghoshal",Om Shanti Om,0.371
6p2o4ep90wpkh0qzUmyFuO,Intezaar,"Arijit Singh, Mithoon, Asees Kaur",Intezaar,0.144
2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Akhil, Dhvani Bhanushali, Kunaal Vermaa","Duniyaa (From ""Luka Chuppi"")",0.524
3T0oPETOdddxJ2xTt2qJe4,Aaya Na Tu,"Arjun Kanungo, Momina Mustehsan",Aaya Na Tu,0.368
3BpaZLc6j9cBUsvnh5kinR,Safar,"Pritam, Arijit Singh",Jab Harry Met Sejal (Original Motion Picture Soundtrack),0.452
1FRcg84SSGxJTsIR16z4AU,"Kya Karoon? (From ""Wake Up Sid "")","Shankar-Ehsaan-Loy, Clinton Cerejo, Dominique Cerejo, Loy Mendonsa",Best of SEL,0.374
5RZbS87YI2wd87SWuO0YAX,Rehna Tu,A.R. Rahman,Delhi-6,0.73
6Y1cH3RzDCMWGQtOS0HmP8,,,,0.726
5EYZZvmNAH5VZCwuzYJqoA,Chand Sifarish,"Jatin-Lalit, Shaan, Kailash Kher, Prasoon Joshi",Fanaa,0.861
2iNqdCchlUZEgjJbQyZf8T,Teri Deewani,"Kailash Kher, Paresh Kamath, Naresh Kamath",Kailasa,0.434
41QZCU6T0iot2umBYIlJLn,Ekla Cholo Re,Paroma Dasgupta,Ekla Cholo Re,0.266
0hVXFWS00liq3W2YAQUma4,Aas Paas Khuda (Unplugged),"Rahat Fateh Ali Khan, Shruti Pathak",Anjaana Anjaani,0.543
1yvKC0IMXJ252R8hCuFm4f,Ekla Cholo Re,Amitabh Bachchan,Kahaani,0.471
3FHl1QYu76zguwjqhqcglX,"Kar Har Maidaan Fateh (From ""Sanju"")","Sukhwinder Singh, Shreya Ghoshal, Vikram Montrose","Kar Har Maidaan Fateh (From ""Sanju"")",0.184
723xQva0yBF7M6K3nDAG8R,Sooraj Ki Baahon Mein,"Dominique Cerejo, Clinton Cerejo, Loy Mendonsa",Zindagi Na Milegi Dobara,0.874
46elU7IBKWf55D5sjHGqO7,Dil Dhadakne Do,"Joi Barua, Suraj Jagan",Zindagi Na Milegi Dobara,0.949
3fBi5KGDNeYomxbttVOUQT,Toh Zinda Ho Tum,Farhan Akhtar,Zindagi Na Milegi Dobara,0.514
47U38LbRLzE76b6QOPZYtu,"Chhoti Si Aasha - Version, 1","A.R. Rahman, Minmini",Roja (Original Motion Picture Soundtrack),0.524
6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,"Amit Trivedi, Jasleen Royal",Dear Zindagi (Original Motion Picture Soundtrack),0.385
0v7rJIwQ2xeB1W19eU5IQS,Main Hoon Na,"Sonu Nigam, Shreya Ghoshal",Main Hoon Na,0.74
4gqWGblcE5Y1mvOOQfbuQI,Kar Ja Re Ya Mar Ja Re,"Sachin-Jigar, Suraj Jagan",ABCD - Any Body Can Dance (Original Motion Picture Soundtrack),0.227
1kcV2LJxt5v0s2cEGtEJ5i,Phir Se Ud Chala,Mohit Chauhan,Rockstar,0.453
251PNRmJU9KcUnFQAB5t6I,Kal Ho Naa Ho,"Shankar-Ehsaan-Loy, Sonu Nigam",Kal Ho Naa Ho (Original Motion Picture Soundtrack),0.295
0zOiF5Cs58PST28uE7gsGf,Jame Raho,Vishal Dadlani,Taare Zameen Par,0.659
1FmZHc5UXiQRb0eqjkHLP5,Bande Hain Hum Uske,"Julius Packiam-Joshilay, Shivam Mahadevan, Anish Sharma, Kausar Munir, Vijay Krishna Acharya",Dhoom:3,0.149
2QY6SJXVnBFaqxOZhC1Fuu,Kamli,"Pritam, Sunidhi Chauhan, Amitabh Bhattacharya",Dhoom:3,0.738
7AMaaPpsfaBfmb31E7kYUG,Duhaai,"Sachin-Jigar, Madhav Krishna",ABCD - Any Body Can Dance (Original Motion Picture Soundtrack),0.16
43v6jSFtXgLb79zxaO1gam,Thaat,"Skandh, Raajmusic",The Deepak Project,0.701
29m79w9xPMH4YCD6r8JSmV,Excuses,"AP Dhillon, Gurinder Gill, Intense",Excuses,0.494
5Y5c5bJK0O7KJDDAYKkppH,Lag Ja Gale Se Phir,Lata Mangeshkar,Woh Kaun Thi,0.391
1V8YSK06atXgnG0iNxeCVv,Johar Cypher,"Raajmusic, Gravity, Rapture, Rapper Blaze, Abhishek Roy, Dzire, shinigxmi, ARUN YDV, Mr. Tribe, Fuzoren Beats",Johar Cypher,0.503
71xY3ekeycUOMINCKxaELu,Drive,"Rofflala, Abhishek Roy, Bhadrankar",Drive,0.307
2fKpm9Hb3RXEHbCuuJCcQG,Naseeb,Abhishek Roy,Naseeb,0.404
4SjTVl1wZgszMLsIh4vbac,The Genesis Cypher,"Abhishek Roy, Gud Kid, Mauryans, Raajmusic, Rofflala, ShazyLei, Vanither",The Genesis Cypher,0.58
0iONEhcCoDAZLDnCschrUX,Hood Waali Baatcheet,"Abhishek Roy, The Rapping Machine",Hood Waali Baatcheet,0.446
4FaMfhQeChHyQLxTLoAI3f,Warm Up,"Abhishek Roy, Raajmusic",Warm Up,0.343
42gCZaZzdOAulIRZj3VY0l,Sawaal,"This Is Cosmos, Abhishek Roy",Sawaal,0.115
1aRrvMPyUsTr7Heuy4PWYr,100 Bars,Abhishek Roy,100 Bars,0.241
1CapGmE3jqZpEATdujksnX,Heer,"A.R. Rahman, Harshdeep Kaur, Gulzar",Jab Tak Hai Jaan,0.369
1h5bMRo0WZ6L6E2a9ndiQ1,Gehraiyaan,Aryan Katoch,Gehraiyaan,0.333
335kskxwq8xBigEXYBQ61e,Ae Dil Kisi Ki Yaad Mein,"Sara Haider, Ali Zafar",Coke Studio Season 8,0.196
2Ujoc3zbvFlIntk2QvIz9m,Dum Ali Ali Dum,Shafqat Amanat Ali,Tabeer,0.552
5aNuuvbZROtlGww4rTOnqH,Yaaram,"Vishal Bhardwaj, Sunidhi Chauhan, Clinton Cerejo",Ek Thi Daayan (Original Motion Picture Soundtrack),0.336
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,Dikshant,Aankhon Se Batana,0.335
7p33u7IZ8j9NoQeI1v45oG,Obhabe Keno,Anupam Roy,Belaseshe,0.316
0mAswKg3RCbmXAV4KYTUxM,Aisay Kaisay,"Hasan Raheem, Abdullah Kasumbi",Aisay Kaisay,0.401
7mSzDKajY2wUtstQSLdzMK,Rang Lageya,"Mohit Chauhan, Rochak Kohli",Rang Lageya,0.58
5WXezeBcPemshsXjMCyi9b,Yaaron,"Ankur Tewari, The Ghalat Family",Side B,0.634
4t2sMBajRuSKudtieXPgPp,Ranjish Hi Sahi,Ali Sethi,Coke Studio Season 10: Episode 1,0.297
1rvA9rlMLrx8MXnNU64vs7,Tu Kahan,Aditya Rikhari,Tu Kahan,0.23
0NsYZt7iTFoLMw3pZTQEDQ,Nindiya Re - Studio Version,Kaavish,Nindiya Re (Studio Version),0.506
0up9rhm9qt2LW7cnoDFCMk,Jiyein Kyun,"Pritam, Papon",Dum Maaro Dum,0.347
1Y5treJOPB7WnAMZnsA5u8,Junoon,Mitraz,Junoon,0.2
0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,1 (Remastered),0.532
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),0.394
1qCQTy0fTXerET4x8VHyr9,What A Wonderful World,Louis Armstrong,What A Wonderful World,0.192
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,(What's The Story) Morning Glory? [Remastered],0.469
6Zd6gSMyyjSybIw4lK9Ecy,"Somewhere Out There - From ""An American Tail"" Soundtrack","Linda Ronstadt, James Ingram",An American Tail,0.116
38zsOOcu31XbbYj9BIPUF1,Your Song,Elton John,Elton John,0.325
747fyAuUDG3feXRd6pILnx,Your Song,Elton John,To Be Continued...,0.295
5O3FBCAj4Y3rvPXrEmlinc,No Surprises - Remastered,Radiohead,OK Computer OKNOTOK 1997 2017,0.0797
6b2oQwSGFkzsMtQruIWm2p,Creep,Radiohead,Pablo Honey,0.104
45zvStEMsXp8z45OQRhWFJ,American Idiot,Green Day,American Idiot (Deluxe),0.81
4oXg7xT4ksBxHTx8PcmSXw,15 Step,Radiohead,In Rainbows,0.844
4Xv41B0BJRcMBJYpavNDfD,We Come Running,Youngblood Hawke,Youngblood Hawke,0.31
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,Help! (Remastered),0.315
1eT2CjXwFXNx6oY5ydvzKU,Hey Jude,The Beatles,Love,0.585
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,Green Day,American Idiot,0.146
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,0.474
3X0yUZJfy2ygoDqNeBxZno,Air Chrysalis,Animals As Leaders,The Joy of Motion,0.306
5uES1C2NgkdrNHiCwf9jRr,Baby Love,The Supremes,Where Did Our Love Go,0.73
6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,Stevie Wonder,At The Close Of A Century,0.65
2QQDH8gt4nyxFu2XX6bhG8,Judas,Fozzy,Judas,0.473
69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Destiny's Child,Survivor,0.927
7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,The Writing's On The Wall,0.734
1LGqJ3nvxpVXDWpEzq4DJD,All of Me,Billie Holiday,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),0.403
6iiaDMXr1eqnSEH9W4DLYC,Shalala Lala,Vengaboys,Shalala Lala,0.973
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,0.11
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,Back In Black,0.763
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,Queen,News Of The World (Deluxe Remastered Version),0.473
0XsbCr34semDxq0ZX84BCh,Easy Living,Billie Holiday,Billie Holiday Love Songs,0.618
05oETzWbd4SI33qK2gbJfR,Rhiannon,Fleetwood Mac,Fleetwood Mac,0.795
1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,Reggatta De Blanc (Remastered 2003),0.869
0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,Pixies,Death to the Pixies,0.243
7o9uu2GDtVDr9nsR7ZRN73,Time After Time,Cyndi Lauper,She's So Unusual,0.294
6xatfNMI8NkY5XxRHAeiS4,Stand By Your Man,Tammy Wynette,Tears Of Fire: The 25th Anniversary Collection,0.525
6aQBOvi6WUZK1l62Umun8L,The End of the War to End All Wars,Sabaton,The Great War,0.119
14Zx6amujcHnn2IRlJeZvn,Cancer,The Devil Wears Prada,Color Decay,0.0923
3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson,Thriller 25 Super Deluxe Edition,0.813
1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,Thriller 25 Super Deluxe Edition,0.918
7KoXzM3IboDJxRl7DXIT7y,Naked,Anoushka Shankar,Rise,0.0384
2jqnqbYq6GiGL7TvlUrFjD,Traveller,Anoushka Shankar,Traveller,0.744
1h77u4J8v44S5JpcUxcU3v,Bairagi,"Ravi Shankar, Anoushka Shankar",Anoushka,0.29
3qVmbWpwnGt1sMInR0jFNi,Myers - The Deer Hunter - Cavatina,Purbayan Chatterjee,East Blends West,0.151
4mpLISGSl4ExsNMrW4Vzes,Raga Shree - Dhamar Taal,"Purbayan Chatterjee, Ojas Adhiya",A Day with Purbayan & Ojas,0.616
3UCQg1vf06upgr2VhPU94q,Flora & Fauna,Chatterjee,Flora & Fauna,0.0696
0nF5aQoLs2YtbWwClXvumL,Flight of the Bumblebee,"Nikolai Rimsky-Korsakov, Isaac Stern, Milton Katims, Columbia Symphony Orchestra",Humoresque - Favorite Violin Encores [Expanded Edition],0.966
6FF3opetp8Nwbh7Rpz9Oxo,Pink Panther Theme,Henry Mancini,The Pink Panther (Original Motion Picture Soundtrack),0.158
4nOn70NoLWKOwqSaSwbjR4,Isara,Eluveitie,Everything Remains (As It Never Was),0.102
0aeHNyiNeggD428PIcR4j0,Blue Bird,BANANA FISH,BANANA FISH (Original Soundtrack Produced by Shinichi Osawa),0.451
0H1MKcQDOGt1PbgdmD0k7C,Game Of Thrones,Ramin Djawadi,Game Of Thrones (Music From The HBO Series),0.155
0U1X5zc0wvbT6C3YQEpK0q,Xu Shang-Chi,Joel P West,Shang-Chi and the Legend of the Ten Rings (Original Score),0.568
2Y9v6F9vFK9Z8KAoFwAj9Z,Far From Home Suite Home,Michael Giacchino,Spider-Man: Far from Home (Original Motion Picture Soundtrack),0.0606
0MrHjYitcj2AM851dimyn3,Scene 2,Gui Boratto,Pentagram,0.139
3HdZsBbSejCw7VQMdT0D5f,North Star,Blackstratblues,The Last Analog Generation,0.191
1ZfnGTUnha3QHj3KFmub0W,Cafo,Animals As Leaders,Animals as Leaders,0.132
1luvHbIPiLmziP4dJp6UM9,Given To The Wild (Intro),The Maccabees,Given To The Wild,0.0351
2uo8RCIshYb1aVSNZlrwZZ,two moons,toe,For Long Tomorrow,0.501
2Zb6Cu5peVtG3UDifxEd1u,The Avengers,Alan Silvestri,Avengers: Infinity War (Original Motion Picture Soundtrack / Deluxe Edition),0.0846
5ynPIIbdGo2OBoX9vcnUo5,The Gravel Road - Score,James Newton Howard,The Village,0.104
2WGmCL4wPC9RoGvRnp8Goz,Choros - Remastered 2020,Ludovico Einaudi,Undiscovered,0.0391
7aS8e5XKVWDcbyn06mF9fz,Candles,Jon Hopkins,Monsters (Original Motion Picture Soundtrack),0.0603
6fymXW3eFHPmIOdDfnLXS4,Emerald and Stone,"Brian Eno, Jon Hopkins, Leo Abrahams",Small Craft On A Milk Sea,0.0388
